tokenname_w_tokenid,time_est_buy,time_est_sell,price_buy,price_sell,currency_buy,currency_sell,hash_buy,hash_sell,wallet_address,pnl,pnl_w_fees
0N1 Force_1416,2021-10-05 20:04:44,2021-10-06 21:32:42,1.611,1.795,weth,eth,0xb2c64fa5270e596cfd065e7a6f7e0bf9f9fe8dab1011a90662dbc3b753a4f089,0x10248eeb1bd3541797d3a96e0d792308bdc9079e0123e0667314559895e822ce,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.18399999999999994,0.058350000000000124
0N1 Force_2284,2021-10-14 10:46:35,2021-10-17 10:36:22,1.2553999999999994,1.0,weth,weth,0x444864e6e18b1de3df2529d4fa8fd417b958d4c3bfa67df526ed8cbab9aa4d51,0xfe4c516b6f98f351b7445fa5e8f7d70de8f0c5ea5d4b5b4ba4765611f9f15c09,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.2553999999999994,-0.32539999999999936
0N1 Force_2406,2021-11-01 18:46:38,2021-11-02 00:34:56,0.741,0.8794,weth,weth,0x598cb8462f646a413af1c72fe73d33d2c2effe632a2a61e1c4d37b34535a4ef8,0x110513bc348b01792627ee2737207dc43f59d708c575cc13d59b3808581020f0,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.13839999999999997,0.07684199999999997
0N1 Force_2455,2021-10-05 10:36:04,2021-10-05 11:47:05,1.6021,1.98,weth,eth,0xaad112aaf1a9ea773542ffa610603ece4fb917ba589f62734faaccc929b18ed3,0x8637613377d3f2302265b6180e3d699686391bf23dc388b0347054ff1703b6fa,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.3778999999999999,0.23930000000000007
0N1 Force_259,2021-09-27 02:43:12,2021-09-27 19:23:24,1.821,2.275,weth,eth,0x26cbf18ee8389861b8d57ee33a5d0131cb4429d76a2683e1a0604c7e4280a6c6,0xb19b6039f00ed332c50973a3050635f76b36612caf1d8952b49145f9b430f072,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.45399999999999996,0.2947500000000003
0N1 Force_2782,2021-10-07 15:20:46,2021-10-07 19:58:53,1.3880000000000001,1.939,weth,eth,0xededa6a58129f68e2c0094595a7738beeb615e6874798fc1c980256fe24bc023,0xd620e818194720478fd3a4314fcb79047f7842d885819dd4be0b5dbf5c895d14,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.5509999999999999,0.41527000000000003
0N1 Force_3127,2021-09-25 22:37:39,2021-09-26 01:16:06,1.882,2.38,weth,eth,0x580e492fd836917ed70e154278eefa31affb9434671f8b8aaea9f6aca53d0c13,0x9a6ec9a5d8fcc78b2c7d5e58ebd179569e576c99615a55a90c5e5c3bc04d64d9,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.498,0.33140000000000014
0N1 Force_4197,2021-09-26 20:23:23,2021-09-26 20:44:05,1.9709999999999999,2.385,weth,eth,0xeb2cddd2ba45cb93c40c54267ba7403cb6b555a090e28889b38f9e4e8f61f4de,0x21ae218e565f793cea5225364875af080d17b936b1e59d01a4ecb08c07880d70,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.4139999999999999,0.24705
0N1 Force_4449,2021-09-17 17:22:41,2021-09-24 21:55:52,1.9325,2.1,weth,eth,0x1870c069937e8a157a2807628396468b54df6230e74599ddff25bc0f0b7677db,0xeff0588b830cf0f747d5f68b293a9b5c2c06d7eb53cb19eae853e8c52036bebf,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.16749999999999998,0.020500000000000185
0N1 Force_4522,2021-11-08 09:51:42,2021-11-08 21:06:34,0.7098,0.815,weth,eth,0xdd41a49c86890515b1ceb3e3e5dd0c99f1a4d0f2c3e9125e93ed07d2d342361c,0x4b742776ff66e16a718aa8c8232c4883056d7cf24bbbdf11aacaed9cf93706b8,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.10519999999999996,0.048150000000000026
0N1 Force_546,2021-10-02 12:54:45,2021-10-02 14:49:38,1.801,2.29,weth,eth,0x83476bd7b5766e20dab9b1395920eebe25a845b96febdfd59eb61a74597f8867,0xf7126bbb4f08c445344b8a6369c183c9e58f9fa04aabb13004e6461fa423fb4f,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.4890000000000001,0.3287000000000002
0N1 Force_6157,2021-10-16 19:46:11,2021-10-17 10:37:41,1.001,1.0,weth,weth,0x0342ba4c77bdb218ca8c8311fa1c0ea8103a7b1ea832171657604b64f0f19cdb,0xdc06cd62150428bd3e8d700b35a9dbe0c4761bab59540fe4540a498991c343e8,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.0009999999999998899,-0.07099999999999984
0N1 Force_6404,2021-09-24 15:29:33,2021-09-24 16:30:22,1.5059999999999998,1.79,weth,eth,0xb76b8406d8a94aac0f306a507104cdba708d0ec528e4c601bdaa75b2e1e04d22,0x0842eb8a4921cd1a31437be594e7b7dc075255e223b4b3cd0fa83a01301929b4,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.28400000000000025,0.15870000000000029
0N1 Force_7619,2021-10-06 09:38:10,2021-10-07 09:42:01,1.4609999999999999,1.795,weth,eth,0xf261340d59d02c091302f93f63c2fbb9a5e9189266cbb0c26f3ad136c8e6db22,0xcd85d4881638177e6ec53480b1e44a559977499276e4facc873f77d400463e27,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.3340000000000001,0.20835000000000026
Anonymice_2226,2021-11-13 19:54:08,2021-11-14 03:42:17,1.351,1.65,weth,eth,0x6fb2fdce370dd2381c432484b1f031bea4ce0c7838fc75142604557d0bc5da9e,0xd363e893cfe85e75c90d9e9a60fc1c47de53354cd56eb8d01f4e3a815327793d,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.29899999999999993,0.1835
Anonymice_2657,2021-10-17 23:48:22,2021-10-18 04:57:09,4.2010000000000005,5.76,weth,eth,0x9627fc0f0e5f99a2ba4c30f2be0984ad7d9dd313876e0bff141b39ee0cd0848e,0xd7e71955de450cbb439b8d0e69ab95a66feaa8960e6da3094a20630a85b14072,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,1.5589999999999993,1.1557999999999993
Anonymice_3006,2021-11-10 18:10:14,2021-11-11 13:42:03,1.194,1.84,weth,eth,0xeff4f1562a19a5dab295a667380020e7d680ce075436e5fc8095f7f30f41f500,0x2c1a2ffe141df10df8f0d7128b853fc5f3abc25b3b9beea8c61f55389b3a2092,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.6460000000000001,0.5172000000000001
Anonymice_3656,2021-11-08 08:40:22,2021-11-08 17:12:21,1.6069999999999998,2.13,weth,eth,0xb4e37aae2c46a5ebac8455b5683f2a8405d7a9287103546282791ea0aa547f06,0x7bfab98539735ae45409a426de118ee8cd32e1a7ae25ae4626245c3b95760374,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.5230000000000001,0.37390000000000034
Anonymice_7220,2021-11-01 11:30:42,2021-11-01 11:46:52,2.001,2.0,weth,weth,0xc354dd7c775cda46a91bafeddc4ad26d1a610c8b72ceb434de92506670a4f9a7,0xb51d369f947771e5ba3279ad81f915bf7c1b86d44d934358f3d68a5a5e3f8503,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.0009999999999998899,-0.1409999999999998
Anonymice_7464,2021-11-13 19:05:11,2021-11-13 23:10:41,1.371,1.59,weth,eth,0x0a51b5c1d8246ab0a8f002d21b0e21a566002fe99f2f69837d4bab8fccc0fce8,0x3a21055a2cc1488263a240d846d87692f236a6610872b2418b379c176d418355,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.21900000000000008,0.10770000000000013
Anonymice_7488,2021-11-13 19:11:43,2021-11-14 02:59:44,1.371,1.65,weth,eth,0x6bf76911f055d8b2a82c2e98e9570cd0069e6096780b0250a99ef438159b3287,0x0f5bccd5b996b665a546f220f9187ffb6e275327c61491ea7455d6a3b2a2b484,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.2789999999999999,0.16349999999999998
Anonymice_7895,2021-11-02 22:27:14,2021-11-03 07:16:12,1.42169,1.73,weth,eth,0xd1c7daa21a8c16aa26592db1a838f7180e854551676805949dfa1eff39e52ca7,0x3d813b85c02a44710b586ca23ca012573accf811d2707ded09b609c61e6774e3,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.3083100000000001,0.1872100000000001
BoredApeKennelClub_3235,2021-10-12 04:22:51,2021-10-13 11:37:43,2.4238,2.6,weth,weth,0x1c6a319fb4962c7356fefe4dd5c4969b48099fbf62dcc55bab44ab47eec9a09a,0x0c6cf76ad5d1002da026bdda5fe88d2f863818fab0d8b2b49bb5814f49ffdecb,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.17620000000000013,-0.005799999999999805
BoredApeKennelClub_4958,2021-11-25 08:41:48,2021-11-25 11:05:32,2.4462999999999995,2.88,weth,eth,0xc4fd8141c9112fab9dbcbedd451307c3aaeb97ad0f737b7afdae21da0e70130f,0xa09c96e9d259d0197e7b009eda7100f39c1d16f882293da3deff9c7b332cf189,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.4337000000000004,0.23210000000000042
BoredApeKennelClub_8941,2021-11-25 08:34:13,2021-11-25 10:25:19,2.3573999999999984,2.88,weth,eth,0x70358853c0585a3ada773ba537b8585f493b1b161bc6c9271a1efd7f1018d349,0x37e738748e5ded09be5da32d128bee830d74f3e49a8a6b1a4f26b7628cdf7178,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.5226000000000015,0.3210000000000015
BoredApeKennelClub_9943,2021-10-18 04:16:53,2021-10-18 23:51:48,1.801,1.83,weth,weth,0xb7541ad4411df5f28a14745b4c62dd2c2c02e0f32fdfed4f5e09d77729cd9499,0xa9d1c06fde5afd504f325f1ec27218a825a717171dc80cf477b16be8ab884023,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.029000000000000137,-0.09909999999999974
Cool Cats_6653,2021-10-24 09:09:08,2021-10-26 00:50:48,7.3912,8.64,weth,eth,0xee6ceb1fed1739efea1bec68450def83580cd636a9d165a43a2c76eda0991273,0xc59a9ca044bc97403439eab9a2922ae3a139fe13226f5b2c99e813631526b5bb,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,1.2488000000000001,0.644000000000001
Cool Cats_8209,2021-11-16 19:53:38,2021-11-20 04:11:46,7.584,8.44,weth,eth,0x404a289f149c9105c783657319d1ae6c2d8b85939cfb83eb8bfe5de3cb4f0168,0x4bbd892124af42cba17c9821766b912f854689a1a752e20b1b4f438c1bf6ea9b,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.8559999999999999,0.2652000000000001
Creature World_1069,2021-10-20 02:19:31,2021-10-20 04:26:08,2.301,2.6689999999999996,weth,eth,0x19a93b9486749b2431b94f542504c277c69c5567109badb6106ea6060ed3bd91,0x381f6fc47bee5b6263291c6a6ff1f10a2206db81d277c288866088437d7f5fa6,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.36799999999999944,0.1811699999999994
Creature World_1157,2021-10-01 13:47:16,2021-10-01 14:00:32,2.5479,2.94,weth,eth,0xe317f8a2942ba44f3874b297e18bcf7804294f2df4d08e4bed79306f4a88bcf9,0x8216282b05be3e0ca06e0b7950c50c7b59e40c5f1abb5a07ca2c4db52684e1b1,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.3921000000000001,0.18630000000000013
Creature World_1891,2021-09-30 10:43:30,2021-09-30 13:25:52,3.3009999999999997,3.69,weth,eth,0xed8631c138d4b235f19da859d8427d335d6f79e33cc153fb388e6be0d0e4c8f3,0x2654196d2374a60437939d8469e36413ba0c91f853f99e15db4e241b869f58ce,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.38900000000000023,0.13070000000000048
Creature World_5186,2021-10-20 01:15:34,2021-10-20 03:01:10,2.301,2.59,weth,eth,0x48f78fba0932a53747097ecc12d0b9b4eb874220ac85b1b21f7fc420d03f6fa8,0x450fa5f8e04e3666be13f6ee0297c2ef09bd06e255f0659a3d9e67e5baa555c9,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.2889999999999997,0.1076999999999999
Creature World_554,2021-10-17 20:52:02,2021-10-18 01:44:07,1.931,2.375,weth,eth,0x096f1aa5c490badc1f51ee65c5e5e4eb36e1ea2b326906461e566a4a008e9b50,0x27a457dead6a03231fc0374967aa39a226d1582b4b9ddae6881d10e45a3d3d84,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.44399999999999995,0.27775000000000016
Creature World_5635,2021-10-17 20:54:33,2021-10-18 04:30:35,1.7674,2.375,weth,eth,0xf4726655faa3ea4b5a7e994af882e106e5dddce0e57c352a94e427112a3bc017,0x0f008e54904f826b5073e26d65e14546b16ccd145909091235312484ac667315,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.6075999999999999,0.44135000000000013
Creature World_5826,2021-10-28 21:48:29,2021-10-31 01:53:55,1.601,1.59,weth,eth,0x70fbc82de4fe423b32d9b88a24b1fae597df6fc520138d9fd78d300e847ef45c,0x2428749aef1735e951b4e41e3957ed285a035a8bf59a1b2187c535471ab208d0,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.010999999999999899,-0.12229999999999985
Creature World_6006,2021-10-28 19:15:33,2021-10-31 02:55:32,1.615,1.59,weth,eth,0x0b4042f5b3546dbb3e55cecdbb76b866d056afca800edbb142f766b6dd8b7e9d,0x832c0012a19c214535200081f73ec2b70bd2b74e5f28d1cea2a9d20ed08c2da1,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.02499999999999991,-0.13629999999999987
Creature World_6216,2021-10-28 20:34:58,2021-10-29 13:22:19,1.601,1.81,weth,eth,0x454734093a7cf4aa0b3942ad0d383ca0656a019532446ae40caec71570b697f4,0x6df9919cbe123c832a6b686b93e5eba661d2abf8d348f3ca80db3fc9b6a7f4d8,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.20900000000000007,0.08230000000000026
Creature World_7411,2021-10-16 08:54:03,2021-10-16 10:27:38,1.901,2.28,weth,eth,0xd0a723e1635059b155683974064719ebfd0b9302dab5723309348c1d9e2c32c9,0xb5bf17a003e73d957468ebe166c638bd2eb4cb7cb4a32080db3130b5a9511409,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.3789999999999998,0.21940000000000004
Creature World_8808,2021-10-20 12:03:41,2021-10-20 15:44:01,2.138001,2.349,weth,eth,0x8ddc877159b7ee6b1139bb557282db1a0a21f2c795fffdb23a2c6add6f180065,0xcd13cc8da3b01a5c9f0db5463ad953a5d52677c7ee2917bc416498bd7bee4361,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.21099900000000016,0.046569000000000305
Cryptoadz_1355,2021-10-11 13:10:05,2021-10-12 10:42:39,6.101,7.385,weth,eth,0x9d15b9934c24acbacd9ae7db098c5b20ad3298bc94aa24aa9b971871b5c3e87f,0x2049a9ddee43670011e5946ccbd147b20f29fe4ccb1d230887324d8ff1dff90a,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,1.2839999999999998,0.7670500000000002
Cryptoadz_1606,2021-10-28 13:50:23,2021-10-31 20:23:06,4.541700000000001,4.79,weth,eth,0xc70456f88c420c92d9f0c0af14419825b302ca75c37fcde299f3330731150cc4,0x50d90e3b085a746c4c47da615c13d0d76a0ec441615fff10884e9a5856b56cda,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.24829999999999863,-0.08700000000000152
Cryptoadz_2589,2021-10-21 07:37:39,2021-10-21 10:38:16,4.301,4.845,weth,eth,0x7b3ea46c363838d4587727b6a350d4a387f64f1470ec2c42c9a0280b6fd28d14,0x365cd1afa923dd2963ba09fc719199e5694efa3ce21dc289b7cad98d859da0bd,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.5439999999999996,0.20484999999999953
Cryptoadz_2832,2021-10-18 13:41:37,2021-10-18 22:53:37,4.2010000000000005,5.0,weth,eth,0x292bf83f4d5228de819775daf724bcc7e82679d619c08824141231889a362acf,0xe9c30d98fb60083a2e3ae331eef793fc26092a8fd55b13f312359604a6ca940d,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.7989999999999995,0.44899999999999984
Cryptoadz_2890,2021-10-18 18:46:33,2021-10-19 17:40:53,4.2010000000000005,4.3,weth,weth,0x46bf20ec8fbb8771c014e093f93ec488d35a96a26b76702fe135b22f4e4be008,0x83cc264cb6b444ca4d46e59590ab62bd020b7f4c12b4c53e3d3896d9f1f0ad10,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.09899999999999931,-0.2020000000000004
Cryptoadz_2943,2021-10-18 19:18:57,2021-10-19 19:25:22,4.5757,4.48,weth,eth,0x98a24d28a831df8d61b18da3a6fc9ee4008f5a6db95a3f7e29a920fc90e746d9,0x8242364a38840279ed0127ba56fccce2db9efc6ecc7dffa8704f64d892cbad11,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.0956999999999999,-0.4093
Cryptoadz_3169,2021-10-11 01:20:34,2021-10-11 01:44:45,7.0285,7.69,weth,eth,0x5c963ab2f69543e55e5ac483910fb95b78ed77dd0e36e4fd904625d94e7ffe3d,0x83f4763e12f8c8e7fac8fa7cc09128551e4c57d73292bacdf6516c12c08411b6,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.6615000000000002,0.12320000000000064
Cryptoadz_3343,2021-11-16 14:40:13,2021-11-16 18:34:54,4.9184,5.89,weth,eth,0x0eeaff4251ff9d06acc357bfe9e433a6038346c0340575ccd9c750e28634280f,0xf059a0eeaa5d85613a8b9caf71e0524b89522c3be3f6059c696185709fcebbce,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.9715999999999996,0.5592999999999995
Cryptoadz_3498,2021-10-29 08:10:00,2021-11-03 20:05:32,4.251,3.86,weth,eth,0x714d25e7c9cb5e3e9c9f96ff9fbedbc8c939cfc6ace7b9dac936e089e820f242,0xf43cd35538cc33cdd361ec103bc21a30063800ddc049707e39bd15f3b0e74ed0,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,-0.39100000000000046,-0.6612000000000005
Cryptoadz_41,2021-10-01 13:10:35,2021-10-01 14:39:46,4.3199000000000005,5.15,weth,eth,0xd3675c6d3b80764dcee5d40b852c661036c363ddc1013b7205399a09cf21f4be,0x80bb58ec227444c976b2cd8ff7b89ded813a82ab9fde10e0244e1c58c10b9a14,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.8300999999999998,0.4695999999999998
Cryptoadz_4492,2021-10-24 17:34:57,2021-10-27 05:05:37,5.601,5.84,weth,eth,0x51fba366f50e3b8db52e5f8156f9fb2986c509716b0b0dcca760d84cc1b892ff,0xb08c1d3bd10a481c7dc89ac0ac8437ef5fcbdf02ac671d64b96be6bf8bcbe741,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.23899999999999988,-0.1697999999999995
Cryptoadz_4593,2021-11-12 03:45:57,2021-11-12 11:24:08,3.1510000000000002,4.19,weth,eth,0xfcc629577fdb85ba0592ead12abd820c1a650469bc62e4d057271a6a02d77e77,0xd2b13e407de752f3098b93517c7b02cda6da6e7a534fa0a26cb785dce11bd956,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,1.0390000000000001,0.7457000000000003
Cryptoadz_5376,2021-10-24 21:36:45,2021-10-24 22:23:53,5.7010000000000005,6.689,weth,eth,0xdb70e40ed3ed07670579a1c3771cf4efad54fd399cb7c2397d7877632cc76d92,0x95128b27524aab23577bc0b8619a021b19e7f356e50c2ac20424b522ee2de6d3,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.9879999999999995,0.5197700000000003
Cryptoadz_6913,2021-10-01 16:50:52,2021-10-01 19:13:12,4.301,4.79,weth,eth,0x446fd34b36049bced2da1deaa61df546a4d3841494eb252f451a3cc3fe0c9bfc,0xb89f9fc6723c50722ade159e5d12000ae012f7147552cd199d436e36cb0b2fcd,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.4889999999999999,0.15369999999999973
Cryptoadz_910,2021-10-20 10:51:49,2021-10-20 17:30:58,4.2416,4.78,weth,eth,0x0b21cdb93b4d2f183bc70bfaabe20df3e88c0300839eeaf424f78c17bec21b4e,0x1c5fc1975d21d308077a493186d0a6ec072302f45b3a243f77950ba37abfe9dc,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.5384000000000002,0.2038000000000002
CyberKongz VX_10335,2021-10-13 02:31:13,2021-10-13 11:57:26,0.9359999999999999,1.35,weth,eth,0xd649ebe4ce780f1abf0cae975db70b48922d29f84933c6bdcdf69afa89cbe43a,0xbc93c2a64657596b688eed9ebaad4db3038af0b3a9738317076d6b9b016f8bd5,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.41400000000000015,0.3195000000000001
CyberKongz VX_11923,2021-10-08 19:22:04,2021-10-09 06:55:08,1.5190000000000001,1.859,weth,eth,0x216813835462f409c57c0a46f1faba306f56b8f0357e379f82bb4bd3be462171,0xdeb654c2fec14e41d83b129f7aaaaaccefce6e59c57d10561580c20135899b99,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.33999999999999986,0.20987
CyberKongz VX_12181,2021-10-15 00:07:01,2021-10-15 00:37:55,0.9363,1.32,weth,eth,0x77e8af5c2b8a3fc639cef389b7e6dd606761be0acd5c8a96a65ebf75c971b593,0x64de9129a2e1f14eb25008e30680bd63f66f992ae2fa525965ced7bb1e6aef3e,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.38370000000000004,0.2913
CyberKongz VX_13186,2021-10-09 20:29:32,2021-10-10 01:07:09,1.1959999999999995,1.71,weth,eth,0x8d6d8326ca5af549c57f3b52c589c80644638b68aacbbe29d2f2bc4713589aa7,0x934186cd0a7c383f04d5b556327398cb99410d17f7f67a0ffd9dd6337b324511,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.5140000000000005,0.39430000000000054
CyberKongz VX_2541,2021-11-02 09:16:18,2021-11-02 11:17:33,0.8109999999999999,1.079,weth,eth,0xdb0ea3847a2e8809ba3ad6ee63077963d21f053fef6aa529dbc19e8de8672b4a,0x932e7fa9987455cf1d93728cf231796d946da1074b0770bb5c2f0631b4d902cd,0x0ecbba0ccb440e0d396456bacdb3ce2a716b96e5,0.268,0.19247000000000014
