token_id,time_est,is_auction,price,currency,price_eth,price_usd
8935,2022-07-26 02:00:55,False,0.0,usdc,,
7930,2022-07-26 01:54:46,False,0.0,usdc,,
7364,2022-07-26 01:53:49,False,0.0,usdc,,
4132,2022-07-26 02:06:00,False,0.0,usdc,,
809,2022-07-26 02:06:46,False,0.0,usdc,,
2149,2022-08-20 17:58:51,False,0.49,eth,0.49,689.39
312,2022-08-19 17:21:55,False,0.54,eth,0.54,759.73
4481,2022-08-19 13:12:05,False,0.55,eth,0.55,773.8
261,2022-08-19 13:13:19,False,0.55,eth,0.55,773.8
8335,2022-08-17 10:47:36,False,0.55,eth,0.55,773.8
4187,2022-08-19 13:12:28,False,0.55,eth,0.55,773.8
3361,2022-08-19 13:12:52,False,0.55,eth,0.55,773.8
2373,2022-08-14 08:50:04,False,0.58,eth,,
3064,2022-08-19 11:39:48,False,0.6,eth,0.6,844.15
3082,2022-08-13 22:48:27,False,0.6,eth,,
164,2022-08-13 03:29:28,False,0.61,eth,,
7401,2022-08-15 03:46:16,False,0.621,eth,,
116,2022-08-14 15:33:57,False,0.65,eth,,
9323,2022-08-03 23:22:17,True,0.65,weth,,
5018,2022-08-14 15:34:42,False,0.65,eth,,
2735,2022-08-14 14:20:00,False,0.687,eth,,
2465,2022-08-13 22:47:10,False,0.7,eth,,
5207,2022-08-17 23:23:43,False,0.7,eth,0.7,984.84
7172,2022-08-19 10:54:51,False,0.7170000000000001,eth,0.7170000000000001,1008.75
6250,2022-08-17 21:40:21,False,0.74,eth,0.74,1041.11
973,2022-08-13 07:14:19,False,0.75,eth,,
340,2022-08-12 20:27:51,False,0.75,eth,,
854,2022-08-15 12:36:31,False,0.75,eth,,
5238,2022-08-11 10:29:09,False,0.77,eth,,
4981,2022-08-11 10:28:45,False,0.78,eth,,
2261,2022-08-01 16:13:58,False,0.799,eth,,
4344,2022-08-12 17:30:11,False,0.8,eth,,
7869,2022-08-12 17:32:56,False,0.8,eth,,
9492,2022-08-11 10:26:55,False,0.8,eth,,
858,2022-08-11 10:29:40,False,0.8,eth,,
1825,2022-08-06 09:53:52,False,0.82,eth,,
5781,2022-08-01 04:27:42,False,0.835,eth,,
3005,2022-07-26 09:02:42,False,0.84,eth,,
2131,2022-08-11 17:40:11,False,0.85,eth,,
8805,2022-08-11 10:27:31,False,0.85,eth,,
7655,2022-08-11 10:28:21,False,0.88,eth,,
3392,2022-08-13 07:00:37,False,0.89,eth,,
3336,2022-08-19 11:22:25,False,0.9,eth,0.9,1266.22
6575,2022-08-15 09:38:21,False,0.9,eth,,
1325,2022-08-08 08:11:14,False,0.9,eth,,
3196,2022-08-01 14:09:45,False,0.9,eth,,
7123,2022-08-11 10:27:56,False,0.9,eth,,
7004,2022-07-28 16:36:18,False,0.9,eth,,
412,2022-08-20 15:13:01,False,0.92,eth,0.92,1294.36
6685,2022-08-19 11:11:50,False,0.95,eth,0.95,1336.56
6092,2022-08-11 12:21:15,False,0.96,eth,,
6319,2022-08-12 08:53:56,False,0.98,eth,,
8138,2022-08-04 21:04:37,False,0.98,eth,,
6077,2022-08-15 05:44:07,False,0.99,eth,,
2819,2022-08-17 22:14:34,False,0.99,eth,0.99,1392.84
8286,2022-08-09 22:20:29,False,0.99,eth,,
9765,2022-08-11 11:30:20,False,0.99,eth,,
6518,2022-07-22 20:33:05,False,0.99,eth,,
310,2022-08-11 08:15:22,False,1.0,weth,,
4902,2022-07-31 08:59:14,False,1.0,eth,,
7498,2022-08-12 12:51:41,False,1.0,eth,,
4500,2022-08-14 01:57:36,False,1.0,eth,,
5264,2022-08-09 08:05:42,False,1.0,eth,,
4682,2022-08-10 10:12:35,False,1.0,eth,,
9646,2022-08-13 13:16:29,False,1.0,eth,,
9856,2022-08-13 13:15:49,False,1.0,eth,,
7533,2022-07-19 06:41:16,False,1.028,eth,,
4166,2022-08-11 11:30:41,False,1.05,eth,,
3066,2022-08-19 14:51:34,False,1.05,eth,1.05,1477.26
707,2022-07-18 04:53:38,False,1.09,eth,,
2686,2022-08-06 23:24:04,False,1.1,eth,,
6123,2022-07-29 10:01:05,False,1.1,eth,,
5996,2022-07-27 21:15:13,False,1.1,eth,,
7897,2022-07-25 22:08:38,False,1.1,eth,,
4176,2022-08-12 12:50:43,False,1.1,eth,,
2071,2022-07-25 22:09:05,False,1.11,eth,,
9662,2022-08-15 08:09:41,False,1.18,eth,,
1951,2022-07-24 11:13:35,False,1.2,eth,,
3409,2022-06-18 10:07:32,False,1.2,eth,,
7219,2022-07-21 15:00:53,False,1.24,eth,,
8748,2022-07-21 15:01:29,False,1.24,eth,,
1204,2022-08-09 00:22:21,False,1.25,eth,,
8750,2022-07-25 22:08:07,False,1.25,eth,,
7389,2022-08-06 14:21:36,False,1.25,eth,,
9347,2022-08-14 17:03:27,False,1.29,eth,,
7615,2022-07-27 15:22:05,False,1.29,eth,,
7121,2022-08-11 01:24:26,False,1.29,eth,,
6321,2022-07-23 18:05:57,False,1.328,eth,,
9102,2022-08-06 10:06:14,False,1.35,eth,,
9128,2022-08-11 02:17:19,False,1.4,eth,,
1826,2022-07-27 21:15:52,False,1.4,eth,,
935,2022-08-17 12:36:27,False,1.4,eth,1.4,1969.67
1962,2022-07-25 02:25:19,False,1.5,eth,,
9815,2022-08-05 22:20:17,False,1.5,eth,,
1305,2022-08-11 15:13:24,False,1.5,eth,,
5042,2022-08-11 01:23:30,False,1.5,eth,,
5125,2022-08-09 08:05:07,False,1.5,eth,,
5046,2022-08-07 23:07:40,False,1.5,eth,,
3002,2022-08-14 05:03:13,False,1.5,eth,,
5157,2022-07-29 10:00:49,False,1.52,eth,,
3302,2022-07-16 16:41:50,False,1.55,eth,,
4034,2022-08-01 13:07:48,False,1.56,eth,,
9631,2022-07-24 16:28:08,False,1.59,eth,,
2647,2022-07-15 02:24:54,False,1.6,eth,,
1627,2022-07-21 12:58:10,False,1.6,eth,,
3148,2022-07-14 23:38:04,False,1.67,eth,,
4390,2022-07-14 23:33:30,False,1.69,eth,,
7394,2022-07-06 13:13:36,False,1.7,eth,,
4269,2022-07-25 20:35:40,False,1.7,eth,,
7801,2022-08-03 01:04:02,False,1.74,eth,,
5051,2022-08-10 12:14:20,False,1.74,eth,,
3424,2022-08-17 23:04:23,False,1.82,eth,1.82,2560.58
2115,2022-08-10 11:36:40,False,1.88,eth,,
7208,2022-08-15 13:39:39,False,1.888,eth,,
8613,2022-07-18 13:00:52,False,1.9,eth,,
9985,2022-07-17 07:56:01,False,1.9,eth,,
418,2022-08-12 09:32:43,False,1.92,eth,,
4426,2022-07-23 15:49:29,False,1.99,eth,,
2947,2022-08-05 08:27:23,False,1.99,eth,,
146,2022-07-28 17:29:20,False,2.0,eth,,
8075,2022-08-13 21:49:14,False,2.0,eth,,
6931,2022-07-31 16:30:18,False,2.0,eth,,
6933,2022-07-31 16:28:15,False,2.0,eth,,
7256,2022-08-13 21:49:54,False,2.0,eth,,
6930,2022-07-31 16:30:34,False,2.0,eth,,
6168,2022-08-17 12:36:25,False,2.0,eth,2.0,2813.82
8029,2022-07-31 08:51:59,False,2.0,eth,,
6555,2022-08-13 21:49:37,False,2.0,eth,,
9170,2022-08-20 15:29:56,False,2.1,eth,2.1,2954.51
2536,2022-08-13 12:40:58,False,2.1,eth,,
4058,2022-07-30 09:43:15,False,2.1,eth,,
4443,2022-07-02 22:59:01,False,2.19,eth,,
4268,2022-07-23 16:33:58,False,2.2,eth,,
6476,2022-08-14 17:02:33,False,2.2,eth,,
5273,2022-07-20 16:18:11,False,2.2,eth,,
3590,2022-07-21 12:59:02,False,2.2,eth,,
7011,2022-08-20 15:31:12,False,2.2,eth,2.2,3095.2
2610,2022-07-23 02:03:30,False,2.22,eth,,
4893,2022-08-06 12:42:11,False,2.25,eth,,
5026,2022-08-03 01:02:45,False,2.4,eth,,
5301,2022-07-08 23:53:05,False,2.4,eth,,
7566,2022-08-02 17:42:23,False,2.4,eth,,
2609,2022-07-14 23:36:25,False,2.4,eth,,
8311,2022-08-12 16:09:09,False,2.44,eth,,
8092,2022-08-20 15:29:11,False,2.5,eth,2.5,3517.28
4075,2022-07-30 09:46:14,False,2.5,eth,,
1147,2022-08-10 10:00:28,False,2.5,eth,,
4082,2022-07-30 09:45:45,False,2.5,eth,,
6932,2022-07-31 16:29:58,False,2.5,eth,,
2508,2022-08-03 01:04:44,False,2.54,eth,,
7581,2022-08-03 01:03:22,False,2.64,eth,,
4635,2022-07-08 23:53:07,False,2.7,eth,,
4384,2022-07-14 23:34:26,False,2.7,eth,,
4177,2022-08-02 21:48:17,False,2.75,eth,,
4637,2022-07-23 02:02:21,False,2.75,eth,,
8238,2022-08-19 15:08:21,False,2.8,eth,2.8,3939.35
6218,2022-07-19 10:26:58,False,2.88,eth,,
5158,2022-08-14 05:01:34,False,2.9,eth,,
912,2022-08-12 14:36:49,False,2.951,eth,,
1293,2022-08-12 14:37:11,False,2.951,eth,,
3564,2022-06-23 21:19:35,False,2.99,eth,,
7392,2022-08-05 08:29:52,False,2.99,eth,,
2141,2022-07-10 16:09:46,False,3.0,eth,,
4383,2022-07-14 23:38:59,False,3.0,eth,,
4587,2022-06-23 19:34:28,False,3.0,eth,,
8485,2022-08-09 08:04:21,False,3.0,eth,,
7926,2022-07-22 17:33:35,False,3.0,eth,,
4140,2022-07-19 18:16:09,False,3.0,eth,,
7383,2022-08-08 09:37:04,False,3.0,eth,,
5138,2022-08-07 17:23:01,False,3.1,eth,,
9303,2022-07-16 17:17:52,False,3.2,eth,,
5895,2022-07-19 09:37:51,False,3.29,eth,,
5791,2022-07-08 23:54:16,False,3.3,eth,,
1460,2022-08-09 00:26:20,False,3.4,eth,,
4364,2022-07-25 05:56:37,False,3.5,eth,,
4067,2022-08-12 04:45:35,False,3.5,eth,,
6223,2022-07-19 09:44:10,False,3.59,eth,,
8044,2022-07-22 10:40:30,False,3.65,eth,,
6220,2022-07-19 10:29:26,False,3.68,eth,,
2092,2022-08-07 18:03:23,False,3.69,eth,,
1188,2022-08-03 10:24:58,False,3.7,eth,,
9364,2022-08-14 05:02:21,False,3.7,eth,,
597,2022-08-15 00:55:39,False,3.75,eth,,
7994,2022-07-31 16:28:50,False,3.9,eth,,
4634,2022-07-08 23:54:47,False,3.9,eth,,
8174,2022-07-18 20:44:42,False,3.9,eth,,
5910,2022-06-26 09:30:58,False,3.9,eth,,
9516,2022-08-05 08:30:12,False,3.99,eth,,
4128,2022-08-05 08:26:25,False,3.99,eth,,
3695,2022-08-09 08:03:47,False,4.0,eth,,
1181,2022-08-07 13:33:59,False,4.0,eth,,
4074,2022-08-12 04:46:27,False,4.0,eth,,
4189,2022-08-01 08:01:44,False,4.1,eth,,
7150,2022-06-30 20:02:13,False,4.2,eth,,
620,2022-07-30 07:34:56,False,4.2,eth,,
4387,2022-07-11 04:33:55,False,4.4,eth,,
8771,2022-08-15 06:25:43,False,4.44,eth,,
7327,2022-07-21 15:36:37,False,4.5,eth,,
2382,2022-07-21 15:33:27,False,4.5,eth,,
8952,2022-08-12 05:53:33,False,4.55,eth,,
2614,2022-07-14 23:37:04,False,4.7,eth,,
1551,2022-07-25 20:20:14,False,4.7,eth,,
4601,2022-06-23 22:03:02,False,4.75,eth,,
5140,2022-08-04 22:02:13,False,4.8,eth,,
6561,2022-07-16 23:04:25,False,4.99,eth,,
5641,2022-07-16 23:01:57,False,4.99,eth,,
6537,2022-07-31 20:55:41,False,5.0,eth,,
4316,2022-07-15 16:50:12,False,5.0,eth,,
5032,2022-07-31 20:55:11,False,5.0,eth,,
1340,2022-06-24 09:57:34,False,5.0,eth,,
4636,2022-07-23 02:04:31,False,5.0,eth,,
6536,2022-08-06 16:56:55,False,5.0,eth,,
6535,2022-07-31 20:55:25,False,5.0,eth,,
1164,2022-07-24 11:04:46,False,5.0,eth,,
7675,2022-08-11 16:45:01,False,5.0,eth,,
6990,2022-07-12 08:34:51,False,5.0,eth,,
1911,2022-08-07 13:33:11,False,5.0,eth,,
5130,2022-07-15 16:49:57,False,5.0,eth,,
929,2022-07-24 11:06:39,False,5.0,eth,,
5413,2022-08-13 21:28:14,False,5.0,eth,,
2067,2022-07-11 04:33:19,False,5.5,eth,,
3760,2022-08-11 07:11:59,False,5.5,eth,,
5134,2022-08-19 10:25:14,False,5.5,eth,5.5,7738.0
1303,2022-07-24 11:12:32,False,6.0,eth,,
937,2022-07-24 11:10:49,False,6.0,eth,,
721,2022-07-24 11:13:52,False,6.0,eth,,
3286,2022-07-31 16:31:18,False,6.0,eth,,
2922,2022-07-24 11:09:24,False,6.0,eth,,
9959,2022-07-16 15:09:33,False,6.5,eth,,
7372,2022-08-09 22:18:30,False,6.75,eth,,
7884,2022-06-26 09:33:22,False,6.9,eth,,
2730,2022-08-15 02:49:00,False,6.9,eth,,
5353,2022-08-17 21:35:07,False,6.9,eth,6.9,9707.68
5891,2022-07-19 10:03:33,False,6.9,eth,,
3330,2022-07-31 16:30:58,False,7.0,eth,,
6147,2022-08-20 18:54:16,False,7.0,eth,7.0,9848.37
2487,2022-08-20 18:49:46,False,7.0,eth,7.0,9848.37
5522,2022-06-20 15:36:30,False,7.0,eth,,
5606,2022-07-13 17:56:48,False,7.5,eth,,
9806,2022-07-20 16:18:54,False,7.5,eth,,
1170,2022-08-19 14:46:43,False,7.99,eth,7.99,11241.21
2127,2022-07-16 04:32:38,False,8.0,eth,,
871,2022-07-24 11:18:07,False,8.0,eth,,
1104,2022-07-24 12:57:31,False,8.0,eth,,
8505,2022-08-20 15:27:54,False,8.0,eth,8.0,11255.28
1296,2022-07-24 12:59:26,False,8.5,eth,,
1358,2022-07-24 15:42:55,False,8.5,eth,,
2450,2022-07-24 15:45:17,False,9.0,eth,,
2579,2022-08-09 22:50:18,False,9.5,eth,,
4511,2022-07-18 22:15:07,False,9.5,eth,,
7982,2022-07-18 21:45:44,False,9.5,eth,,
5894,2022-07-19 10:18:18,False,9.69,eth,,
5899,2022-07-19 09:55:36,False,9.69,eth,,
7316,2022-08-04 18:40:52,False,9.79,eth,,
7529,2022-06-26 09:33:39,False,9.9,eth,,
7661,2022-07-13 17:56:21,False,9.95,eth,,
5569,2022-07-13 17:57:07,False,9.95,eth,,
8620,2022-07-13 17:55:42,False,9.95,eth,,
2096,2022-08-05 14:06:38,False,10.0,eth,,
1756,2022-07-11 04:32:05,False,10.0,eth,,
3274,2022-08-11 01:16:27,False,10.0,eth,,
9817,2022-07-19 06:46:37,False,10.0,eth,,
6439,2022-07-14 17:18:25,False,10.0,eth,,
8768,2022-08-15 06:30:45,False,10.69,eth,,
8769,2022-08-15 06:31:11,False,10.99,eth,,
2887,2022-08-15 10:53:25,False,12.0,eth,,
4175,2022-08-04 12:43:46,False,12.0,eth,,
4425,2022-08-04 15:31:28,False,13.13,eth,,
5297,2022-06-26 09:33:57,False,13.9,eth,,
8330,2022-08-10 18:20:40,False,14.42,eth,,
9241,2022-07-08 23:00:47,False,15.0,eth,,
145,2022-08-15 06:26:21,False,16.69,eth,,
4640,2022-08-09 08:02:59,False,18.0,eth,,
487,2022-07-18 21:57:52,False,18.0,eth,,
6227,2022-07-19 10:12:24,False,19.69,eth,,
8573,2022-07-20 16:16:29,False,20.0,eth,,
208,2022-08-11 18:27:35,False,22.0,eth,,
7819,2022-07-02 15:19:08,False,22.22,eth,,
1084,2022-06-26 09:34:17,False,24.9,eth,,
8535,2022-08-15 11:08:57,False,25.0,eth,,
2394,2022-07-31 04:09:18,False,28.0,eth,,
226,2022-07-26 15:53:15,False,28.0,eth,,
2846,2022-08-11 18:28:20,False,29.99,eth,,
6942,2022-07-19 12:45:28,False,30.0,eth,,
256,2022-06-21 23:29:42,False,35.0,eth,,
8552,2022-07-31 01:57:12,False,35.0,eth,,
7370,2022-06-16 17:48:36,False,42.069,eth,,
6254,2022-08-10 14:38:44,False,45.0,eth,,
6915,2022-07-13 01:01:17,False,50.0,eth,,
5395,2022-08-05 12:53:00,False,50.0,eth,,
5012,2022-06-20 06:20:18,False,73.0,eth,,
8765,2022-07-18 21:56:11,False,125.0,eth,,
4805,2022-07-08 16:22:34,False,250.0,eth,,
5771,2022-08-02 15:13:14,False,825.0,eth,,
